"id","movie_id","pornmodel_id"
"13708","61259","67"
"13709","61260","637"
"13710","61261","1577"
"13711","61262","1619"
"13712","61263","637"
"13713","61264","2"
"13714","61265","1619"
"13715","61266","637"
"13716","61267","2"
"13717","61268","1619"
"13718","61269","637"
"13719","61270","1619"
"13720","61271","637"
"13721","61272","1619"
"13722","61273","1629"
"13723","61274","1630"
"13724","61274","1629"
"13725","61275","1604"
"13726","61276","2"
"13727","61277","1631"
"13728","61278","1604"
"13729","61279","1632"
"13730","61280","1604"
"13731","61281","1632"
"13732","61282","1587"
"13733","61283","1632"
"13734","61284","1603"
"13735","61285","1633"
"13736","61286","1587"
"13737","61287","67"
"13738","61288","1633"
"13739","61289","1587"
"13740","61290","67"
"13741","61291","931"
"13742","61292","1634"
"13743","61293","67"
"13744","61293","1166"
"13745","61294","931"
"13746","61295","2"
"13747","61296","67"
"13748","61297","931"
"13749","61298","2"
"13750","61299","67"
"13751","61300","931"
"13752","61301","691"
"13753","61302","67"
"13754","61303","931"
"13755","61304","2"
"13756","61305","931"
"13757","61306","2"
"13758","61307","67"
"13759","61308","931"
"13760","61309","2"
"13761","61310","1437"
"13762","61311","1635"
"13763","61312","1437"
"13764","61313","683"
"13765","61314","1635"
"13766","61315","2"
"13767","61316","1437"
"13768","61317","1532"
"13769","61318","1636"
"13770","61319","1146"
"13771","61320","696"
"13772","61321","2"
"13773","61322","98"
"13774","61323","689"
"13775","61324","1637"
"13776","61325","2"
"13777","61326","1638"
"13778","61327","1637"
"13779","61328","1144"
"13780","61329","1639"
"13781","61330","1637"
"13782","61331","42"
"13783","61332","2"
"13784","61333","1640"
"13785","61334","1641"
"13786","61335","2"
"13787","61336","934"
"13788","61337","605"
"13789","61338","2"
"13790","61339","605"
"13791","61340","1642"
"13792","61341","2"
"13793","61342","679"
"13794","61342","200"
"13795","61343","1643"
"13796","61344","1642"
"13797","61345","2"
"13798","61346","221"
"13799","61346","445"
"13800","61347","1643"
"13801","61348","1642"
"13802","61349","2"
"13803","61350","1643"
"13804","61351","1642"
"13805","61352","1644"
"13806","61353","1643"
"13807","61354","1645"
"13808","61355","1643"
"13809","61356","1390"
"13810","61357","1643"
"13811","61358","1633"
"13812","61359","2"
"13813","61360","1643"
"13814","61361","1633"
"13815","61362","196"
"13816","61363","1643"
"13817","61364","1633"
"13818","61365","2"
"13819","61366","1635"
"13820","61367","1633"
"13821","61368","2"
"13822","61369","2"
"13823","61370","2"
"13824","61371","1588"
"13825","61372","2"
"13826","61373","2"
"13827","61374","1609"
"13828","61375","2"
"13829","61376","1646"
"13830","61377","2"
"13831","61378","2"
"13832","61379","1647"
"13833","61380","2"
"13834","61381","2"
"13835","61382","1648"
"13836","61383","1630"
"13837","61384","1646"
"13838","61385","2"
"13839","61386","650"
"13840","61387","1649"
"13841","61388","1319"
"13842","61389","1650"
"13843","61390","2"
"13844","61391","783"
"13845","61392","1651"
"13846","61393","2"
"13847","61394","1647"
"13848","61395","2"
"13849","61396","2"
"13850","61397","2"
"13851","61398","2"
"13852","61399","1495"
"13853","61399","349"
"13854","61400","166"
"13855","61401","1652"
"13856","61402","2"
"13857","61403","1647"
"13858","61404","2"
"13859","61405","2"
"13860","61406","1564"
"13861","61407","2"
"13862","61408","839"
"13863","61409","2"
"13864","61410","1587"
"13865","61411","210"
"13866","61412","2"
"13867","61413","2"
"13868","61414","476"
"13869","61415","2"
"13870","61416","2"
"13871","61417","1653"
"13872","61418","2"
"13873","61419","2"
"13874","61420","1144"
"13875","61421","2"
"13876","61422","2"
"13877","61423","1654"
"13878","61424","2"
"13879","61425","86"
"13880","61426","1564"
"13881","61427","1517"
"13882","61428","2"
"13883","61429","1650"
"13884","61430","798"
"13885","61431","2"
"13886","61432","677"
"13887","61433","2"
"13888","61434","1655"
"13889","61435","2"
"13890","61436","1656"
"13891","61437","2"
"13892","61438","445"
"13893","61439","1614"
"13894","61440","449"
"13895","61441","1657"
"13896","61442","2"
"13897","61443","1658"
"13898","61444","683"
"13899","61444","1319"
"13900","61444","86"
"13901","61445","2"
"13902","61446","2"
"13903","61447","683"
"13904","61447","1319"
"13905","61447","86"
"13906","61448","2"
"13907","61449","2"
"13908","61450","2"
"13909","61451","2"
"13910","61452","2"
"13911","61453","2"
"13912","61454","2"
"13913","61455","2"
"13914","61456","2"
"13915","61457","2"
"13916","61458","2"
"13917","61459","2"
"13918","61460","1146"
"13919","61461","2"
"13920","61462","2"
"13921","61463","2"
"13922","61464","2"
"13923","61465","2"
"13924","61466","2"
"13925","61467","2"
"13926","61468","2"
"13927","61469","2"
"13928","61470","806"
"13929","61471","1144"
"13930","61472","2"
"13931","61473","2"
"13932","61474","1139"
"13933","61475","691"
"13934","61476","2"
"13935","61477","2"
"13936","61478","2"
"13937","61479","2"
"13938","61480","2"
"13939","61481","2"
"13940","61482","2"
"13941","61483","2"
"13942","61484","2"
"13943","61485","2"
"13944","61486","2"
"13945","61487","2"
"13946","61488","2"
"13947","61489","2"
"13948","61490","2"
"13949","61491","2"
"13950","61492","701"
"13951","61493","448"
"13952","61494","2"
"13953","61495","2"
"13954","61496","2"
"13955","61497","2"
"13956","61498","787"
"13957","61499","2"
"13958","61500","643"
"13959","61501","2"
"13960","61502","2"
"13961","61503","2"
"13962","61504","2"
"13963","61505","2"
"13964","61506","2"
"13965","61507","2"
"13966","61508","2"
"13967","61509","1645"
"13968","61510","2"
"13969","61511","1504"
"13970","61511","1659"
"13971","61512","2"
"13972","61513","2"
"13973","61514","2"
"13974","61515","2"
"13975","61516","1660"
"13976","61517","2"
"13977","61518","147"
"13978","61519","1661"
"13979","61520","1478"
"13980","61521","1662"
"13981","61522","677"
"13982","61523","476"
"13983","61524","945"
"13984","61525","662"
"13985","61526","1650"
"13986","61527","662"
"13987","61528","245"
"13988","61529","662"
"13989","61530","677"
"13990","61531","662"
"13991","61532","1653"
"13992","61533","874"
"13993","61534","1156"
"13994","61535","605"
"13995","61536","1650"
"13996","61537","662"
"13997","61538","1663"
"13998","61539","2"
"13999","61540","662"
"14000","61541","380"
"14001","61542","86"
"14002","61543","662"
"14003","61544","1588"
"14004","61545","662"
"14005","61546","1588"
"14006","61547","662"
"14007","61548","1588"
"14008","61549","662"
"14009","61550","778"
"14010","61551","2"
"14011","61552","2"
"14012","61553","778"
"14013","61554","2"
"14014","61555","2"
"14015","61556","778"
"14016","61557","2"
"14017","61558","2"
"14018","61559","2"
"14019","61560","2"
"14020","61561","778"
"14021","61562","2"
"14022","61563","2"
"14023","61564","778"
"14024","61565","1615"
"14025","61566","2"
"14026","61567","778"
"14027","61568","2"
"14028","61569","778"
"14029","61570","2"
"14030","61571","1664"
"14031","61572","2"
"14032","61573","2"
"14033","61574","2"
"14034","61575","1664"
"14035","61576","1627"
"14036","61577","1664"
"14037","61578","2"
"14038","61579","662"
"14039","61579","1646"
"14040","61580","245"
"14041","61581","2"
"14042","61582","662"
"14043","61583","1664"
"14044","61584","2"
"14045","61585","662"
"14046","61586","2"
"14047","61587","662"
"14048","61588","354"
"14049","61589","2"
"14050","61590","662"
"14051","61591","354"
"14052","61592","2"
"14053","61593","662"
"14054","61594","631"
"14055","61595","2"
"14056","61596","95"
"14057","61597","1665"
"14058","61598","95"
"14059","61599","1665"
"14060","61600","95"
"14061","61601","141"
"14062","61602","1666"
"14063","61603","95"
"14064","61604","141"
"14065","61605","95"
"14066","61606","141"
"14067","61607","1666"
"14068","61608","95"
"14069","61609","141"
"14070","61610","1636"
"14071","61611","913"
"14072","61612","141"
"14073","61612","154"
"14074","61613","913"
"14075","61614","141"
"14076","61615","80"
"14077","61616","141"
"14078","61617","80"
"14079","61618","141"
"14080","61619","1564"
"14081","61619","80"
"14082","61620","141"
"14083","61621","1564"
"14084","61621","80"
"14085","61622","141"
"14086","61623","80"
"14087","61624","141"
"14088","61625","80"
"14089","61626","141"
"14090","61627","356"
"14091","61628","141"
"14092","61629","356"
"14093","61630","356"
"14094","61631","141"
"14095","61632","356"
"14096","61633","1667"
"14097","61634","935"
"14098","61635","682"
"14099","61636","935"
"14100","61637","682"
"14101","61638","682"
"14102","61639","935"
"14103","61640","682"
"14104","61641","935"
"14105","61642","935"
"14106","61643","682"
"14107","61644","935"
"14108","61645","1411"
"14109","61646","935"
"14110","61647","1668"
"14111","61648","1667"
"14112","61649","1668"
"14113","61650","1667"
"14114","61651","605"
"14115","61652","1667"
"14116","61653","605"
"14117","61654","1667"
"14118","61655","1667"
"14119","61656","605"
"14120","61657","1667"
"14121","61657","458"
"14122","61658","1667"
"14123","61659","605"
"14124","61660","1667"
"14125","61661","67"
"14126","61662","605"
"14127","61663","67"
"14128","61664","605"
"14129","61665","67"
"14130","61666","605"
"14131","61667","67"
"14132","61668","605"
"14133","61669","141"
"14134","61670","67"
"14135","61671","67"
"14136","61672","67"
"14137","61673","67"
"14138","61674","67"
"14139","61675","67"
"14140","61676","166"
"14141","61677","2"
"14142","61678","689"
"14143","61679","689"
"14144","61680","689"
"14145","61681","1638"
"14146","61682","1669"
"14147","61683","1669"
"14148","61684","938"
"14149","61685","938"
"14150","61686","938"
"14151","61687","1639"
"14152","61688","1639"
"14153","61689","1639"
"14154","61690","42"
"14155","61691","42"
"14156","61692","1670"
"14157","61693","217"
"14158","61694","1670"
"14159","61695","1671"
"14160","61696","1672"
"14161","61697","373"
"14162","61698","1671"
"14163","61699","2"
"14164","61700","1671"
"14165","61701","2"
"14166","61702","125"
"14167","61703","934"
"14168","61703","1643"
"14169","61704","1673"
"14170","61704","125"
"14171","61705","1673"
"14172","61705","125"
"14173","61706","1643"
"14174","61707","2"
"14175","61708","125"
"14176","61709","1643"
"14177","61710","125"
"14178","61711","1643"
"14179","61712","1674"
"14180","61713","1643"
"14181","61714","1234"
"14182","61715","184"
"14183","61715","666"
"14184","61715","550"
"14185","61715","67"
"14186","61715","897"
"14187","61715","1675"
"14188","61716","2"
"14189","61717","67"
"14190","61718","95"
"14191","61719","2"
"14192","61720","95"
"14193","61721","2"
"14194","61722","95"
"14195","61723","95"
"14196","61724","74"
"14197","61725","95"
"14198","61726","2"
"14199","61727","2"
"14200","61728","2"
"14201","61729","95"
"14202","61730","187"
"14203","61731","2"
"14204","61732","1676"
"14205","61733","2"
"14206","61734","1677"
"14207","61734","74"
"14208","61735","585"
"14209","61736","95"
"14210","61737","1678"
"14211","61738","1480"
"14212","61739","1679"
"14213","61740","2"
"14214","61741","1680"
"14215","61742","95"
"14216","61743","1398"
"14217","61744","1681"
"14218","61745","1682"
"14219","61746","95"
"14220","61747","1683"
"14221","61748","95"
"14222","61749","1684"
"14223","61750","1685"
"14224","61751","1686"
"14225","61752","95"
"14226","61753","1686"
"14227","61754","95"
"14228","61755","1687"
"14229","61756","1688"
"14230","61757","1688"
"14231","61758","95"
"14232","61759","1688"
"14233","61760","95"
"14234","61761","1688"
"14235","61762","95"
"14236","61763","1689"
"14237","61764","67"
"14238","61765","1690"
"14239","61766","209"
"14240","61766","67"
"14241","61766","1166"
"14242","61767","1690"
"14243","61768","67"
"14244","61768","184"
"14245","61768","652"
"14246","61768","1401"
"14247","61768","550"
"14248","61768","209"
"14249","61769","1690"
"14250","61770","67"
"14251","61771","1690"
"14252","61772","67"
"14253","61773","1690"
"14254","61773","67"
"14255","61774","67"
"14256","61774","1691"
"14257","61775","1690"
"14258","61776","690"
"14259","61777","72"
"14260","61778","67"
"14261","61778","701"
"14262","61778","1155"
"14263","61778","115"
"14264","61778","1692"
"14265","61779","690"
"14266","61780","690"
"14267","61781","67"
"14268","61782","1500"
"14269","61783","113"
"14270","61784","67"
"14271","61785","113"
"14272","61786","67"
"14273","61787","113"
"14274","61788","1693"
"14275","61789","67"
"14276","61790","1694"
"14277","61791","67"
"14278","61792","1695"
"14279","61793","693"
"14280","61794","67"
"14281","61795","1696"
"14282","61796","1696"
"14283","61797","354"
"14284","61797","67"
"14285","61797","367"
"14286","61798","67"
"14287","61799","1697"
"14288","61800","67"
"14289","61800","1409"
"14290","61800","1698"
"14291","61801","125"
"14292","61802","67"
"14293","61803","1140"
"14294","61804","67"
"14295","61805","2"
"14296","61806","67"
"14297","61806","550"
"14298","61807","305"
"14299","61808","67"
"14300","61809","2"
"14301","61810","356"
"14302","61811","1234"
"14303","61812","1699"
"14304","61813","1234"
"14305","61814","1700"
"14306","61815","1418"
"14307","61815","88"
"14308","61815","44"
"14309","61816","456"
"14310","61817","1701"
"14311","61818","1317"
"14312","61819","1702"
"14313","61820","1702"
"14314","61821","95"
"14315","61822","1703"
"14316","61823","95"
"14317","61824","95"
"14318","61825","1163"
"14319","61826","95"
"14320","61827","95"
"14321","61828","95"
"14322","61829","95"
"14323","61830","95"
"14324","61831","1702"
"14325","61832","95"
"14326","61833","1702"
"14327","61834","67"
"14328","61835","1702"
"14329","61836","67"
"14330","61837","1704"
"14331","61838","67"
"14332","61839","1705"
"14333","61840","67"
"14334","61841","1705"
"14335","61842","67"
"14336","61843","472"
"14337","61844","67"
"14338","61845","472"
"14339","61846","67"
"14340","61847","1706"
"14341","61847","472"
"14342","61848","67"
"14343","61848","429"
"14344","61849","472"
"14345","61850","67"
"14346","61851","1500"
"14347","61852","472"
"14348","61853","67"
"14349","61854","1690"
"14350","61855","67"
"14351","61856","690"
"14352","61857","1707"
"14353","61858","67"
"14354","61859","1689"
"14355","61860","705"
"14356","61861","67"
"14357","61862","1708"
"14358","61863","705"
"14359","61864","67"
"14360","61865","1709"
"14361","61866","1710"
"14362","61867","705"
"14363","61868","67"
"14364","61869","1710"
"14365","61870","1674"
"14366","61871","67"
"14367","61872","1710"
"14368","61873","1674"
"14369","61874","67"
"14370","61875","1710"
"14371","61876","1674"
"14372","61877","67"
"14373","61878","1710"
"14374","61879","1674"
"14375","61880","67"
"14376","61881","108"
"14377","61882","1691"
"14378","61883","67"
"14379","61884","1697"
"14380","61885","1691"
"14381","61886","1697"
"14382","61887","1691"
"14383","61888","1674"
"14384","61889","1691"
"14385","61890","95"
"14386","61891","1691"
"14387","61892","1140"
"14388","61893","95"
"14389","61894","1140"
"14390","61895","95"
"14391","61896","125"
"14392","61897","95"
"14393","61898","125"
"14394","61899","2"
"14395","61900","95"
"14396","61901","125"
"14397","61902","95"
"14398","61903","125"
"14399","61904","95"
"14400","61905","125"
"14401","61906","95"
"14402","61907","125"
"14403","61908","95"
"14404","61909","125"
"14405","61910","95"
"14406","61911","125"
"14407","61912","95"
"14408","61913","125"
"14409","61914","95"
"14410","61915","125"
"14411","61916","1711"
"14412","61917","125"
"14413","61918","2"
"14414","61919","1711"
"14415","61920","1711"
"14416","61921","125"
"14417","61922","1711"
"14418","61923","141"
"14419","61924","692"
"14420","61925","67"
"14421","61926","692"
"14422","61927","67"
"14423","61928","1138"
"14424","61929","692"
"14425","61930","67"
"14426","61931","113"
"14427","61932","67"
"14428","61933","9"
"14429","61933","67"
"14430","61934","1708"
"14431","61935","242"
"14432","61935","1712"
"14433","61935","1713"
"14434","61935","141"
"14435","61936","1714"
"14436","61936","304"
"14437","61937","1714"
"14438","61938","141"
"14439","61939","1714"
"14440","61940","141"
"14441","61941","1714"
"14442","61942","1626"
"14443","61942","704"
"14444","61942","1715"
"14445","61942","141"
"14446","61943","1714"
"14447","61944","1714"
"14448","61945","141"
"14449","61946","1716"
"14450","61947","141"
"14451","61948","1716"
"14452","61949","141"
"14453","61949","649"
"14454","61949","1654"
"14455","61949","429"
"14456","61950","1716"
"14457","61951","141"
"14458","61952","1716"
"14459","61953","141"
"14460","61954","1716"
"14461","61955","141"
"14462","61956","667"
"14463","61957","913"
"14464","61958","2"
"14465","61959","1138"
"14466","61960","1407"
"14467","61961","67"
"14468","61962","67"
"14469","61963","67"
"14470","61964","67"
"14471","61965","67"
"14472","61966","2"
"14473","61967","67"
"14474","61968","67"
"14475","61969","900"
"14476","61970","67"
"14477","61971","95"
"14478","61972","95"
"14479","61973","1717"
"14480","61974","95"
"14481","61975","1717"
"14482","61976","95"
"14483","61977","2"
"14484","61978","1717"
"14485","61979","95"
"14486","61980","1665"
"14487","61981","95"
"14488","61982","1665"
"14489","61983","95"
"14490","61984","1665"
"14491","61985","95"
"14492","61986","1665"
"14493","61987","2"
"14494","61988","376"
"14495","61989","2"
"14496","61990","2"
"14497","61991","2"
"14498","61992","690"
"14499","61993","2"
"14500","61994","2"
"14501","61995","2"
"14502","61996","2"
"14503","61997","2"
"14504","61998","2"
"14505","61999","2"
"14506","62000","1718"
"14507","62001","2"
"14508","62002","2"
"14509","62003","585"
"14510","62004","1452"
"14511","62005","2"
"14512","62006","2"
"14513","62007","2"
"14514","62008","2"
"14515","62009","898"
"14516","62010","2"
"14517","62011","2"
"14518","62012","1719"
"14519","62013","701"
"14520","62014","2"
"14521","62015","2"
"14522","62016","2"
"14523","62017","2"
"14524","62018","2"
"14525","62019","2"
"14526","62020","2"
"14527","62021","2"
"14528","62022","2"
"14529","62023","2"
"14530","62024","2"
"14531","62025","2"
"14532","62026","1720"
"14533","62027","2"
"14534","62028","2"
"14535","62029","2"
"14536","62030","2"
"14537","62031","2"
"14538","62032","1721"
"14539","62033","2"
"14540","62034","2"
"14541","62035","2"
"14542","62036","2"
"14543","62037","2"
"14544","62038","2"
"14545","62039","2"
"14546","62040","2"
"14547","62041","2"
"14548","62042","2"
"14549","62043","2"
"14550","62044","2"
"14551","62045","2"
"14552","62046","2"
"14553","62047","2"
"14554","62048","2"
"14555","62049","2"
"14556","62050","2"
"14557","62051","2"
"14558","62052","2"
"14559","62053","2"
"14560","62054","2"
"14561","62055","2"
"14562","62056","2"
"14563","62057","2"
"14564","62058","2"
"14565","62059","2"
"14566","62060","2"
"14567","62061","2"
"14568","62062","2"
"14569","62063","2"
"14570","62064","2"
"14571","62065","2"
"14572","62066","2"
"14573","62067","2"
"14574","62068","2"
"14575","62069","2"
"14576","62070","2"
"14577","62071","2"
"14578","62072","1722"
"14579","62073","898"
"14580","62074","2"
"14581","62075","2"
"14582","62076","1723"
"14583","62077","2"
"14584","62078","187"
"14585","62079","1724"
"14586","62080","2"
"14587","62081","2"
"14588","62082","1517"
"14589","62083","2"
"14590","62084","2"
"14591","62085","1725"
"14592","62086","67"
"14593","62087","2"
"14594","62088","2"
"14595","62089","2"
"14596","62090","1136"
"14597","62091","2"
"14598","62092","1475"
"14599","62093","142"
"14600","62094","2"
"14601","62095","2"
"14602","62096","2"
"14603","62097","1726"
"14604","62098","2"
"14605","62099","2"
"14606","62100","1727"
"14607","62101","2"
"14608","62102","2"
"14609","62103","2"
"14610","62104","2"
"14611","62105","2"
"14612","62106","2"
"14613","62107","465"
"14614","62107","595"
"14615","62108","2"
"14616","62109","2"
"14617","62110","631"
"14618","62111","2"
"14619","62112","2"
"14620","62113","1728"
"14621","62114","2"
"14622","62115","2"
"14623","62116","2"
"14624","62117","2"
"14625","62118","2"
"14626","62119","2"
"14627","62120","2"
"14628","62121","2"
"14629","62122","2"
"14630","62123","2"
"14631","62124","2"
"14632","62125","2"
"14633","62126","2"
"14634","62127","2"
"14635","62128","2"
"14636","62129","2"
"14637","62130","2"
"14638","62131","2"
"14639","62132","2"
"14640","62133","1475"
"14641","62134","2"
"14642","62135","2"
"14643","62136","2"
"14644","62137","818"
"14645","62138","2"
"14646","62139","1726"
"14647","62140","2"
"14648","62141","1724"
"14649","62142","2"
"14650","62143","2"
"14651","62144","2"
"14652","62145","2"
"14653","62146","819"
"14654","62147","2"
"14655","62148","1595"
"14656","62149","2"
"14657","62150","2"
"14658","62151","2"
"14659","62152","2"
"14660","62153","2"
"14661","62154","2"
"14662","62155","2"
"14663","62156","2"
"14664","62157","2"
"14665","62158","2"
"14666","62159","2"
"14667","62160","2"
"14668","62161","2"
"14669","62162","2"
"14670","62163","2"
"14671","62164","2"
"14672","62165","2"
"14673","62166","2"
"14674","62167","2"
"14675","62168","465"
"14676","62169","2"
"14677","62170","2"
"14678","62171","2"
"14679","62172","2"
"14680","62173","2"
"14681","62174","2"
"14682","62175","2"
"14683","62176","2"
"14684","62177","2"
"14685","62178","2"
"14686","62179","2"
"14687","62180","2"
"14688","62181","2"
"14689","62182","2"
"14690","62183","2"
"14691","62184","818"
"14692","62185","2"
"14693","62186","2"
"14694","62187","74"
"14695","62188","2"
"14696","62189","2"
"14697","62190","1721"
"14698","62191","2"
"14699","62192","2"
"14700","62193","1517"
"14701","62194","2"
"14702","62195","2"
"14703","62196","18"
"14704","62197","2"
"14705","62198","2"
"14706","62199","1729"
"14707","62200","2"
"14708","62201","2"
"14709","62202","149"
"14710","62203","2"
"14711","62204","2"
"14712","62205","2"
"14713","62206","2"
"14714","62207","2"
"14715","62208","2"
"14716","62209","2"
"14717","62210","2"
"14718","62211","2"
"14719","62212","2"
"14720","62213","2"
"14721","62214","2"
"14722","62215","2"
"14723","62216","2"
"14724","62217","2"
"14725","62218","2"
"14726","62219","2"
"14727","62220","2"
"14728","62221","1531"
"14729","62222","2"
"14730","62223","2"
"14731","62224","2"
"14732","62225","2"
"14733","62226","2"
"14734","62227","2"
"14735","62228","2"
"14736","62229","2"
"14737","62230","2"
"14738","62231","2"
"14739","62232","2"
"14740","62233","2"
"14741","62234","2"
"14742","62235","2"
"14743","62236","2"
"14744","62237","2"
"14745","62238","1550"
"14746","62239","2"
"14747","62240","1550"
"14748","62241","2"
"14749","62242","2"
"14750","62243","2"
"14751","62244","900"
"14752","62245","367"
"14753","62246","2"
"14754","62247","40"
"14755","62248","1720"
"14756","62249","2"
"14757","62250","166"
"14758","62251","921"
"14759","62252","900"
"14760","62253","1730"
"14761","62254","1384"
"14762","62255","2"
"14763","62256","900"
"14764","62257","1731"
"14765","62258","1136"
"14766","62259","1384"
"14767","62260","2"
"14768","62261","2"
"14769","62262","2"
"14770","62263","60"
"14771","62264","1732"
"14772","62265","2"
"14773","62266","2"
"14774","62267","688"
"14775","62268","166"
"14776","62269","2"
"14777","62270","561"
"14778","62271","2"
"14779","62272","1733"
"14780","62273","2"
"14781","62274","1734"
"14782","62275","2"
"14783","62276","1735"
"14784","62277","2"
"14785","62278","2"
"14786","62279","898"
"14787","62280","2"
"14788","62281","20"
"14789","62282","1736"
"14790","62283","2"
"14791","62284","1737"
"14792","62285","2"
"14793","62286","1676"
"14794","62287","914"
"14795","62288","2"
"14796","62289","2"
"14797","62290","399"
"14798","62291","2"
"14799","62292","2"
"14800","62293","2"
"14801","62294","1150"
"14802","62295","585"
"14803","62296","2"
"14804","62297","2"
"14805","62298","2"
"14806","62299","1153"
"14807","62300","2"
"14808","62301","905"
"14809","62302","18"
"14810","62303","900"
"14811","62304","2"
"14812","62305","2"
"14813","62306","2"
"14814","62307","820"
"14815","62308","2"
"14816","62309","2"
"14817","62310","884"
"14818","62311","465"
"14819","62312","67"
"14820","62313","1635"
"14821","62314","683"
"14822","62315","2"
"14823","62316","1738"
"14824","62317","623"
"14825","62318","926"
"14826","62319","2"
"14827","62320","1677"
"14828","62321","940"
"14829","62322","2"
"14830","62323","1739"
"14831","62324","1740"
"14832","62325","10"
"14833","62326","1285"
"14834","62327","2"
"14835","62328","196"
"14836","62329","2"
"14837","62330","1517"
"14838","62331","2"
"14839","62332","884"
"14840","62333","2"
"14841","62334","898"
"14842","62335","2"
"14843","62336","86"
"14844","62337","2"
"14845","62338","1681"
"14846","62339","2"
"14847","62340","1741"
"14848","62341","2"
"14849","62342","683"
"14850","62343","1261"
"14851","62344","2"
"14852","62345","2"
"14853","62346","2"
"14854","62347","1144"
"14855","62347","196"
"14856","62347","1150"
"14857","62348","2"
"14858","62349","2"
"14859","62350","108"
"14860","62351","2"
"14861","62352","2"
"14862","62353","650"
"14863","62354","2"
"14864","62355","2"
"14865","62356","2"
"14866","62357","1742"
"14867","62358","1743"
"14868","62359","2"
"14869","62360","1744"
"14870","62361","2"
"14871","62362","2"
"14872","62363","2"
"14873","62364","2"
"14874","62365","1745"
"14875","62366","1665"
"14876","62367","2"
"14877","62368","2"
"14878","62369","1746"
"14879","62370","2"
"14880","62371","2"
"14881","62372","2"
"14882","62373","2"
"14883","62374","67"
"14884","62374","262"
"14885","62375","638"
"14886","62376","877"
"14887","62377","1578"
"14888","62378","1319"
"14889","62379","1747"
"14890","62380","650"
"14891","62380","1739"
"14892","62381","1740"
"14893","62382","2"
"14894","62383","2"
"14895","62384","958"
"14896","62385","481"
"14897","62386","1748"
"14898","62387","1749"
"14899","62388","1136"
"14900","62389","74"
"14901","62390","2"
"14902","62391","892"
"14903","62392","1750"
"14904","62393","1751"
"14905","62394","1142"
"14906","62395","1156"
"14907","62396","593"
"14908","62397","1137"
"14909","62398","2"
"14910","62399","1566"
"14911","62400","1752"
"14912","62401","1463"
"14913","62402","2"
"14914","62403","1753"
"14915","62404","2"
"14916","62405","2"
"14917","62406","2"
"14918","62407","1754"
"14919","62408","2"
"14920","62409","2"
"14921","62410","1720"
"14922","62411","1153"
"14923","62412","2"
"14924","62413","2"
"14925","62414","2"
"14926","62415","2"
"14927","62416","2"
"14928","62417","2"
"14929","62418","2"
"14930","62419","2"
"14931","62420","2"
"14932","62421","2"
"14933","62422","2"
"14934","62423","2"
"14935","62424","2"
"14936","62425","2"
"14937","62426","2"
"14938","62427","2"
"14939","62428","2"
"14940","62429","2"
"14941","62430","2"
"14942","62431","2"
"14943","62432","2"
"14944","62433","1755"
"14945","62434","2"
"14946","62435","2"
"14947","62436","1743"
"14948","62437","1635"
"14949","62438","2"
"14950","62439","2"
"14951","62440","1756"
"14952","62441","2"
"14953","62442","2"
"14954","62443","2"
"14955","62444","2"
"14956","62445","771"
"14957","62446","2"
"14958","62447","2"
"14959","62448","1757"
"14960","62449","2"
"14961","62450","2"
"14962","62451","2"
"14963","62452","2"
"14964","62453","2"
"14965","62454","2"
"14966","62455","2"
"14967","62456","2"
"14968","62457","2"
"14969","62458","2"
"14970","62459","2"
"14971","62460","2"
"14972","62461","2"
"14973","62462","2"
"14974","62463","2"
"14975","62464","2"
"14976","62465","2"
"14977","62466","2"
"14978","62467","2"
"14979","62468","2"
"14980","62469","2"
"14981","62470","2"
"14982","62471","2"
"14983","62472","2"
"14984","62473","2"
"14985","62474","2"
"14986","62475","2"
"14987","62476","2"
"14988","62477","2"
"14989","62478","2"
"14990","62479","2"
"14991","62480","2"
"14992","62481","2"
"14993","62482","2"
"14994","62483","2"
"14995","62484","2"
"14996","62485","2"
"14997","62486","2"
"14998","62487","2"
"14999","62488","2"
"15000","62489","2"
"15001","62490","2"
"15002","62491","2"
"15003","62492","2"
"15004","62493","2"
"15005","62494","2"
"15006","62495","2"
"15007","62496","2"
"15008","62497","1407"
"15009","62498","2"
"15010","62499","2"
"15011","62500","2"
"15012","62501","701"
"15013","62502","2"
"15014","62503","2"
"15015","62504","2"
"15016","62505","2"
"15017","62506","2"
"15018","62507","1758"
"15019","62508","1157"
"15020","62509","2"
"15021","62510","2"
"15022","62511","1759"
"15023","62512","1621"
"15024","62513","1760"
"15025","62514","2"
"15026","62515","1260"
"15027","62516","67"
"15028","62517","1136"
"15029","62518","2"
"15030","62519","1620"
"15031","62520","1621"
"15032","62521","1761"
"15033","62522","2"
"15034","62523","376"
"15035","62524","2"
"15036","62525","2"
"15037","62526","2"
"15038","62527","305"
"15039","62528","2"
"15040","62529","1644"
"15041","62530","465"
"15042","62531","2"
"15043","62532","2"
"15044","62533","1727"
"15045","62534","2"
"15046","62535","2"
"15047","62536","2"
"15048","62537","1762"
"15049","62538","2"
"15050","62539","1762"
"15051","62540","2"
"15052","62541","2"
"15053","62542","2"
"15054","62543","2"
"15055","62544","2"
"15056","62545","2"
"15057","62546","2"
"15058","62547","2"
"15059","62548","2"
"15060","62549","2"
"15061","62550","2"
"15062","62551","2"
"15063","62552","2"
"15064","62553","2"
"15065","62554","2"
"15066","62555","2"
"15067","62556","2"
"15068","62557","2"
